date,fund
2023-05-22,-0.020730561130756213
2023-05-23,-0.005809679841480385
2023-05-24,-0.004640717747901542
2023-05-25,-0.011534159038324283
2023-05-26,-0.0019192856749901369
2023-05-29,0.006560762852218075
2023-05-30,0.028792788518157954
2023-05-31,0.003118667192477584
2023-06-01,0.004363255860841466
2023-06-02,-0.0006166887364925083
2023-06-05,-0.02828156822948562
2023-06-06,0.00010229186826174686
2023-06-07,0.0014034531491153965
2023-06-08,0.03744863168727929
2023-06-09,-0.0023854144717168377
2023-06-12,0.005023210135004187
2023-06-13,-2.0676545578649603e-05
2023-06-14,-0.01703017056429298
2023-06-15,0.01764234221772531
2023-06-16,0.011778995490301612
2023-06-19,0.012365479205645704
2023-06-20,-0.013140811821921084
2023-06-21,0.021541914664041487
2023-06-22,-0.020527765941884213
2023-06-23,0.009302856407004054
2023-06-26,0.033356834387149675
2023-06-27,-0.014358044876960324
2023-06-28,-0.007994465944041578
2023-06-29,0.0019947704763146183
2023-06-30,-0.007052134811742989
2023-07-03,-0.02275995146599199
2023-07-04,0.00152844462209041
2023-07-05,-0.015434555705891573
2023-07-06,0.007603886459527724
2023-07-07,-0.013291363513507046
2023-07-10,0.023749016075263092
2023-07-11,-0.011248799385043555
2023-07-12,-0.004330922743085134
2023-07-13,0.012702758260545047
2023-07-14,-0.017962964746509328
2023-07-17,0.003911899019061941
2023-07-18,0.02010714131423642
2023-07-19,-0.02361224851841841
2023-07-20,0.003269507877984563
2023-07-21,0.004398241913726353
2023-07-24,0.012227343076659656
2023-07-25,-0.01805426066317123
2023-07-26,-0.019306849196264145
2023-07-27,0.008329123484253464
2023-07-28,0.0049547700984977905
2023-07-31,0.004257392755188149
2023-08-01,0.005696723142454636
2023-08-02,-0.00970037082367736
2023-08-03,0.003983805457415054
2023-08-04,0.004896087099480218
2023-08-07,-0.010215271270395516
2023-08-08,0.028486617667171348
2023-08-09,0.007607493813676813
2023-08-10,-0.017369552458039728
2023-08-11,0.010348304129507446
2023-08-14,-0.01412022505340982
2023-08-15,0.012306269056136781
2023-08-16,0.01787893368511106
2023-08-17,-0.011810234775275655
2023-08-18,0.014950641938664827
2023-08-21,0.006691713904047474
2023-08-22,0.01283090239991735
2023-08-23,0.02895189473980921
2023-08-24,-0.003180821740043057
2023-08-25,-0.010806042465362342
2023-08-28,-0.012842716444382849
2023-08-29,-0.011737154274481573
2023-08-30,-0.000656525641211563
2023-08-31,0.005617279622249657
2023-09-01,0.004650361989950285
2023-09-04,0.012907748735540356
2023-09-05,0.0006950283781686053
2023-09-06,0.02230301115735975
2023-09-07,-0.0034698524985693415
2023-09-08,0.04130253749884428
2023-09-11,0.009885010216475093
2023-09-12,-0.012357363346244238
2023-09-13,-0.015563387470916682
2023-09-14,0.0077370862286477785
2023-09-15,-0.0028519417798877635
2023-09-18,0.01121000741138138
2023-09-19,0.007598564368603173
2023-09-20,-0.0005924336898530916
2023-09-21,-0.012201905771026074
2023-09-22,-0.022222708370287968
2023-09-25,-0.006197724281005316
2023-09-26,0.013345981914852085
2023-09-27,0.0037114061619530595
2023-09-28,-0.018186081680679818
2023-09-29,0.0030977138877677298
2023-10-02,0.006279760695932552
2023-10-03,-0.012757861543016995
2023-10-04,0.0028058765891829187
2023-10-05,0.0013731307766899985
2023-10-06,-0.016644554467459344
2023-10-09,0.005866810405224248
2023-10-10,0.008911767895523516
2023-10-11,0.016745768647629156
2023-10-12,0.016307030780523545
2023-10-13,-0.020165040519356366
2023-10-16,-0.01356737559872684
2023-10-17,0.008225529008129897
2023-10-18,0.008206789263683132
2023-10-19,0.008225715294590718
2023-10-20,0.058290972359820815
2023-10-23,0.009063357660397505
2023-10-24,0.017533484602708982
2023-10-25,0.014810026452398034
2023-10-26,0.01027086876958697
2023-10-27,-0.004229038669605185
2023-10-30,0.01188453830739901
2023-10-31,-0.011092378218063576
2023-11-01,-0.003052279101100133
2023-11-02,-0.006780453217436552
2023-11-03,0.0017281120907948384
2023-11-06,0.03521987850010263
2023-11-07,-0.02750897788887622
2023-11-08,0.010793902855617703
2023-11-09,-0.023690738067844774
2023-11-10,-0.006578977986841502
2023-11-13,0.01683425895451049
2023-11-14,0.0014642002864319417
2023-11-15,-0.01566617166893959
2023-11-16,-0.010229555638899523
2023-11-17,0.010693966234020138
2023-11-20,-0.010455499475757048
2023-11-21,0.003746878843729623
2023-11-22,0.0011835775985572067
2023-11-23,-0.009274005214087255
2023-11-24,0.03265916133987989
2023-11-27,0.010008785334770169
2023-11-28,-0.029877138799864107
2023-11-29,0.0032968147215414146
2023-11-30,-0.00942679697152582
2023-12-01,0.01328650002194336
2023-12-04,-0.01138781107649051
2023-12-05,-0.0012210466220034851
2023-12-06,0.008074809184706856
2023-12-07,0.013486327912551822
2023-12-08,-0.01750444610583664
2023-12-11,-0.004517518537614226
2023-12-12,-0.006624179667414342
2023-12-13,-0.009299938488605677
2023-12-14,0.02698181360421645
2023-12-15,0.006574725664414333
2023-12-18,-0.018413259315025677
2023-12-19,0.014267929205821641
2023-12-20,0.0323323429551895
2023-12-21,0.015986978908267203
2023-12-22,-0.0222905494893102
2023-12-25,-0.0067635110929937705
2023-12-26,0.01950366723779934
2023-12-27,-0.01011504198428171
2023-12-28,0.007157291422193426
2023-12-29,0.012119510801440051
2024-01-01,-0.013403957073671244
2024-01-02,-0.0003928803409270011
2024-01-03,-0.048119010101036086
2024-01-04,-0.014865814620014347
2024-01-05,-0.0032885222708974042
2024-01-08,-0.01821674772947274
2024-01-09,0.02498616955897453
2024-01-10,-0.020952120669409487
2024-01-11,-0.006100667300454755
2024-01-12,0.0024611086592913702
2024-01-15,0.02211909933599173
2024-01-16,-0.02103793226769159
2024-01-17,0.017947456282324394
2024-01-18,0.0006534959152938057
2024-01-19,-0.014222629765719263
2024-01-22,0.007431552113949061
2024-01-23,0.0034858954336020502
2024-01-24,-0.008503253157381919
2024-01-25,0.0015470312748502837
2024-01-26,-0.005279703952926403
2024-01-29,0.0022027601787687205
2024-01-30,0.0104319601178157
2024-01-31,0.02429025224218028
2024-02-01,-0.018067232482402735
2024-02-02,0.032495500619844
2024-02-05,-0.028781316992837525
2024-02-06,-0.0017767764255337496
2024-02-07,0.009324758097268649
2024-02-08,0.0047148780160254904
2024-02-09,-0.008840492797308907
2024-02-12,-0.002621833755359128
2024-02-13,-0.006895014019882493
2024-02-14,-0.008340471354163171
2024-02-15,0.013244031455315369
2024-02-16,0.005855232289475709
2024-02-19,-0.009893643928909812
2024-02-20,0.01399399813149876
2024-02-21,0.00510949281314914
2024-02-22,0.012692931782584401
2024-02-23,0.009944432628854184
