date,fund
2020-05-04,0.9479501609672978
2020-05-05,0.9532896555061721
2020-05-06,0.9546917305696789
2020-05-07,0.9644166500581586
2020-05-08,0.958128141453586
2020-05-11,0.9554677822888687
2020-05-12,0.9521990491051076
2020-05-13,0.938739573210035
2020-05-14,0.9419887412217444
2020-05-15,0.9449188468646557
2020-05-18,0.9454396243036289
2020-05-19,0.9436944644033342
2020-05-20,0.9308095362920217
2020-05-21,0.9273595342819013
2020-05-22,0.9246450183046632
2020-05-25,0.917689124010967
2020-05-26,0.9166678671384298
2020-05-27,0.9208300054433154
2020-05-28,0.9386589861828252
2020-05-29,0.9407670060039441
2020-06-01,0.9436603386067002
2020-06-02,0.9434296521952056
2020-06-03,0.9257991104183858
2020-06-04,0.9260165447505487
2020-06-05,0.927037294731916
2020-06-08,0.9503359864215629
2020-06-09,0.948983078942631
2020-06-10,0.9523192037358494
2020-06-11,0.9524647964888577
2020-06-12,0.9418097819944793
2020-06-15,0.9530439039434436
2020-06-16,0.9606866778251736
2020-06-17,0.9687663596966697
2020-06-18,0.9604409031351648
2020-06-19,0.9743941339358159
2020-06-22,0.961221776480419
2020-06-23,0.9673433855510876
2020-06-24,0.9890162848535677
2020-06-25,0.9797142274330619
2020-06-26,0.9746559851202297
2020-06-29,0.9761145711068705
2020-06-30,0.9716881291706201
2020-07-01,0.957106360752146
2020-07-02,0.9582411345255115
2020-07-03,0.9485408239342586
2020-07-06,0.9535073118898629
2020-07-07,0.9452172882451011
2020-07-08,0.9603401448419082
2020-07-09,0.9532984191122283
2020-07-10,0.9507048609792268
2020-07-13,0.9589143611401529
2020-07-14,0.9475908836242882
2020-07-15,0.9502200686703068
2020-07-16,0.9631159114820034
2020-07-17,0.9481155426312796
2020-07-20,0.9503401427122999
2020-07-21,0.9532850833014012
2020-07-22,0.9612147266575437
2020-07-23,0.9498055816264172
2020-07-24,0.9377387138032007
2020-07-27,0.9431020312843226
2020-07-28,0.9463744507858299
2020-07-29,0.9492182383479414
2020-07-30,0.9529813970580906
2020-07-31,0.9469773786645805
2020-08-03,0.9496502573271396
2020-08-04,0.9529082459526391
2020-08-05,0.9465775865081626
2020-08-06,0.9647118786386951
2020-08-07,0.9697653570509511
2020-08-10,0.9586973911162688
2020-08-11,0.9654711021290793
2020-08-12,0.95654356781635
2020-08-13,0.9645506467506294
2020-08-14,0.9762081632245448
2020-08-17,0.9686846995202673
2020-08-18,0.9785011190328478
2020-08-19,0.9830294355815921
2020-08-20,0.9916020436503178
2020-08-21,1.0109064826519554
2020-08-24,1.0089312915209507
2020-08-25,1.0018310771489987
2020-08-26,0.99342056069586
2020-08-27,0.9858128438690898
2020-08-28,0.9855456717367775
2020-08-31,0.989400653094496
2020-09-01,0.9926329339966667
2020-09-02,1.0013401438181004
2020-09-03,1.001971007052839
2020-09-04,1.0170359825871147
2020-09-07,1.0148528453540027
2020-09-08,1.0429659859622566
2020-09-09,1.050012966577699
2020-09-10,1.0415377075746162
2020-09-11,1.0309047272535092
2020-09-14,1.0363940105535723
2020-09-15,1.0345962526359158
2020-09-16,1.0425005731179124
2020-09-17,1.0479553283528602
2020-09-18,1.0477160915462675
2020-09-21,1.0393679555456352
2020-09-22,1.0241428028945507
2020-09-23,1.0200819235505556
2020-09-24,1.0293279338067296
2020-09-25,1.032046324486498
2020-09-28,1.0197057463703412
2020-09-29,1.0219815350960482
2020-09-30,1.0264303983359409
2020-10-01,1.0178714321319877
2020-10-02,1.019945091785488
2020-10-05,1.0210487612981618
2020-10-06,1.0098890016108055
2020-10-07,1.0140072013129218
2020-10-08,1.0202006003948005
2020-10-09,1.0317599959804555
2020-10-12,1.0431485839881631
2020-10-13,1.0292990197762741
2020-10-14,1.0201606453430994
2020-10-15,1.0259249127714714
2020-10-16,1.0317089332965852
2020-10-19,1.0375385807535904
2020-10-20,1.0780309256723528
2020-10-21,1.08472431739219
2020-10-22,1.0975844361898754
2020-10-23,1.1086042032850487
2020-10-26,1.1163798561784983
2020-10-27,1.1134184437666967
2020-10-28,1.1224256562720645
2020-10-29,1.1143124806140912
2020-10-30,1.1122307375630778
2020-11-02,1.1073884903639772
2020-11-03,1.1088488494053077
2020-11-04,1.135069338714231
2020-11-05,1.114442118709996
2020-11-06,1.122647312374824
2020-11-09,1.1051035246468583
2020-11-10,1.100440740726411
2020-11-11,1.1129742171121864
2020-11-12,1.1142461242600297
2020-11-13,1.1027945179046674
2020-11-16,1.095457585071532
2020-11-17,1.103450018952748
2020-11-18,1.0959425132261171
2020-11-19,1.0988627461894886
2020-11-20,1.0999129495340394
2020-11-23,1.0932958694062813
2020-11-24,1.1172821695119584
2020-11-25,1.124923474802218
2020-11-26,1.102704632184091
2020-11-27,1.1053120248660526
2020-11-30,1.0985498755044647
2020-12-01,1.1084635557803795
2020-12-02,1.1002329840007417
2020-12-03,1.0995207323190546
2020-12-04,1.1056229325131781
2020-12-07,1.1157477319456037
2020-12-08,1.102913325873227
2020-12-09,1.0997755238308633
2020-12-10,1.0951020793090482
2020-12-11,1.0884950083380542
2020-12-14,1.1082561371221755
2020-12-15,1.113298499856684
2020-12-16,1.0998177469580666
2020-12-17,1.110462464417829
2020-12-18,1.13458344365418
2020-12-21,1.1468649152837014
2020-12-22,1.1300132266684588
2020-12-23,1.1251063242103692
2020-12-24,1.1399229748340993
2020-12-25,1.1324260494970422
2020-12-28,1.1380181893388475
2020-12-29,1.1474026748623556
2020-12-30,1.1373407511747855
2020-12-31,1.1372324154186002
2021-01-01,1.1009402887646678
2021-01-04,1.0902128626524747
2021-01-05,1.0880044386103491
2021-01-06,1.0749725044256433
2021-01-07,1.0930579633542572
2021-01-08,1.0779722181169114
2021-01-11,1.0737676469120212
2021-01-12,1.0757083807557613
2021-01-13,1.0917501325062176
2021-01-14,1.0766199806343626
2021-01-15,1.0896811439878764
2021-01-18,1.0903374922962537
2021-01-19,1.0801809042298947
2021-01-20,1.0857125481687844
2021-01-21,1.0884166205360566
2021-01-22,1.0824279685960658
2021-01-25,1.083724739870959
2021-01-26,1.080090863465617
2021-01-27,1.0818569993718572
2021-01-28,1.0895612349188373
2021-01-29,1.1073866399443104
2021-02-01,1.094232929803114
2021-02-02,1.118120399857195
2021-02-03,1.096852768147539
2021-02-04,1.0957363355150798
2021-02-05,1.102730609082376
2021-02-08,1.1063805577214638
2021-02-09,1.1000443215800046
2021-02-10,1.0983049067437949
2021-02-11,1.093439405741516
2021-02-12,1.087541778948406
2021-02-15,1.0973253275978057
2021-02-16,1.1017916116125455
2021-02-17,1.0947080876217115
2021-02-18,1.105103434258125
2021-02-19,1.1090519635339202
2021-02-22,1.1186215528054941
2021-02-23,1.126224027510334
2021-02-24,1.1174507985242228
2021-02-25,1.1117497764166226
2021-02-26,1.1206136862889646
2021-03-01,1.1280138858635949
2021-03-02,1.128342119924244
2021-03-03,1.1302301452682841
2021-03-04,1.1452358141486296
2021-03-05,1.1390335446444997
2021-03-08,1.1458346841102203
2021-03-09,1.1440908079119654
2021-03-10,1.1421723826792465
2021-03-11,1.1552933946212562
2021-03-12,1.1654070218765495
2021-03-15,1.1754704238090816
2021-03-16,1.1914036762881808
2021-03-17,1.1922496186676994
2021-03-18,1.2009763251767904
2021-03-19,1.1978505830477975
2021-03-22,1.202332536882649
2021-03-23,1.2013689508639347
2021-03-24,1.2031349147463801
2021-03-25,1.2108970241743506
2021-03-26,1.2015946627819847
2021-03-29,1.2273374739427414
2021-03-30,1.2156039143621893
2021-03-31,1.2014519920145827
2021-04-01,1.2159668641699943
2021-04-02,1.226201203636664
2021-04-05,1.234467268947311
2021-04-06,1.2428412222295526
2021-04-07,1.2433104348993331
2021-04-08,1.2327764328885091
2021-04-09,1.234327321833421
2021-04-12,1.2265860934761488
2021-04-13,1.2391600695677305
2021-04-14,1.237957373251588
2021-04-15,1.2283570485245359
2021-04-16,1.2250234614098936
2021-04-19,1.2306944803350162
2021-04-20,1.2243721006195318
2021-04-21,1.2149172495409226
2021-04-22,1.2184853061330336
2021-04-23,1.2220794304599978
2021-04-26,1.2164952219048966
2021-04-27,1.2113733110346603
2021-04-28,1.2147899886996005
2021-04-29,1.1978062000855143
2021-04-30,1.181546414832117
2021-05-03,1.1736484361007564
2021-05-04,1.1717301411608392
2021-05-05,1.175959003888681
2021-05-06,1.193896567663275
2021-05-07,1.2047330847507494
2021-05-10,1.2034086189073914
2021-05-11,1.2037814805319549
2021-05-12,1.1923151084438162
2021-05-13,1.192690531080554
2021-05-14,1.1898440720925478
2021-05-17,1.1942788417883192
2021-05-18,1.184996537077642
2021-05-19,1.1917432735553721
2021-05-20,1.2106054580890238
2021-05-21,1.2098941045246239
2021-05-24,1.2153593380197456
2021-05-25,1.2243547471377987
2021-05-26,1.2200545626173447
2021-05-27,1.2233986404474637
2021-05-28,1.2241643950276515
2021-05-31,1.225972193246052
2021-06-01,1.2171082943415357
2021-06-02,1.2180151638525696
2021-06-03,1.2246898661375922
2021-06-04,1.2430742197784306
2021-06-07,1.2556202052252408
2021-06-08,1.283283809319734
2021-06-09,1.274078204188642
2021-06-10,1.2858292903938342
2021-06-11,1.2888296702504103
2021-06-14,1.3176969150088587
2021-06-15,1.3077048418961688
2021-06-16,1.2973776111284592
2021-06-17,1.290249913949282
2021-06-18,1.263491476150977
2021-06-21,1.2574803520046804
2021-06-22,1.248563148115995
2021-06-23,1.251065191085051
2021-06-24,1.2559663137319947
2021-06-25,1.2801583706174753
2021-06-28,1.2929653801236667
2021-06-29,1.2861526982693459
2021-06-30,1.2752407900812859
2021-07-01,1.2821515644056074
2021-07-02,1.2658652494701927
2021-07-05,1.2896819821702536
2021-07-06,1.3055378498887682
2021-07-07,1.300065353093023
2021-07-08,1.2784435173049857
2021-07-09,1.296391232663739
2021-07-12,1.2955545437683094
2021-07-13,1.312238906513471
2021-07-14,1.291972325891816
2021-07-15,1.2848745526298917
2021-07-16,1.285584364869502
2021-07-19,1.2868311322198993
2021-07-20,1.281682965183642
2021-07-21,1.2903067681477898
2021-07-22,1.2771763428734115
2021-07-23,1.2759964939450512
2021-07-26,1.2781694602350366
2021-07-27,1.2853839450336821
2021-07-28,1.2951736203996247
2021-07-29,1.2812551395124299
2021-07-30,1.2622398504236474
2021-08-02,1.2789983163544887
2021-08-03,1.2838881061308949
2021-08-04,1.2749203205651196
2021-08-05,1.2953337324641863
2021-08-06,1.2974797718883184
2021-08-09,1.313429654187939
2021-08-10,1.3149731767719308
2021-08-11,1.3427289458133993
2021-08-12,1.3669697798754759
2021-08-13,1.3642500000929803
2021-08-16,1.378186781792325
2021-08-17,1.3877703612132704
2021-08-18,1.4074577095035223
2021-08-19,1.3945805487215313
2021-08-20,1.4048453792112503
2021-08-23,1.4204170293968026
2021-08-24,1.396145802743621
2021-08-25,1.380323861584803
2021-08-26,1.3528660151728573
2021-08-27,1.3498977346746903
2021-08-30,1.360258770198351
2021-08-31,1.3813748431442798
2021-09-01,1.3830890572226537
2021-09-02,1.4063058051462887
2021-09-03,1.387600511125077
2021-09-06,1.3646581679457326
2021-09-07,1.3645824608196067
2021-09-08,1.3705056418043104
2021-09-09,1.3707428112580093
2021-09-10,1.34308886870042
2021-09-13,1.3425634518042926
2021-09-14,1.3257214027764825
2021-09-15,1.3352622557862293
2021-09-16,1.340824934924628
2021-09-17,1.3288932048586968
2021-09-20,1.322728908914622
2021-09-21,1.3093797499079214
2021-09-22,1.3092137323757553
2021-09-23,1.322373193665678
2021-09-24,1.309999403262789
2021-09-27,1.3172574093098712
2021-09-28,1.3109311802480852
2021-09-29,1.3011926286603661
2021-09-30,1.3004505538205389
2021-10-01,1.2876379645821618
2021-10-04,1.2811527849181572
2021-10-05,1.2664467153297954
2021-10-06,1.2919621355985387
2021-10-07,1.29306370840548
2021-10-08,1.2846623436573748
2021-10-11,1.2880535941653974
2021-10-12,1.2872507754811815
2021-10-13,1.285049967985353
2021-10-14,1.2935848419516307
2021-10-15,1.3040306392863932
2021-10-18,1.2977647570994293
2021-10-19,1.2909408732859424
2021-10-20,1.2880355889413881
2021-10-21,1.2590300429046903
2021-10-22,1.2405828472456562
2021-10-25,1.2581603463746105
2021-10-26,1.279485758029736
2021-10-27,1.2769391202502658
2021-10-28,1.2849398712221767
2021-10-29,1.2895817184927583
2021-11-01,1.3299311933920255
2021-11-02,1.345485734969281
2021-11-03,1.3444373648908756
2021-11-04,1.332262940853246
2021-11-05,1.3115269833341803
2021-11-08,1.3148512273115187
2021-11-09,1.305563765868024
2021-11-10,1.2876481186597368
2021-11-11,1.2799663591393537
2021-11-12,1.266762891714716
2021-11-15,1.2887683573243416
2021-11-16,1.3007750357161596
2021-11-17,1.3013217171060838
2021-11-18,1.3212312124450514
2021-11-19,1.3229140422804546
2021-11-22,1.3121814496582802
2021-11-23,1.3328236919803207
2021-11-24,1.3406728245670017
2021-11-25,1.327437083664364
2021-11-26,1.3255741760087578
2021-11-29,1.314629993649475
2021-11-30,1.2971086086309382
